"","score","text"
"5266",0,"GST, Note Ban Have Lowered Cities' Real Estate Ranking: Report https://t.co/jNXQeKKGRL https://t.co/OP8Sbl1Uvf https://t.co/TSMijyFv9j"
"5267",0,"GST, Note Ban Have Lowered Cities' Real Estate Ranking: Report » https://t.co/l43fvdHp1r"
"5268",0,"#RealEstate GST, Note Ban Have Lowered Cities' Real Estate Ranking: Report https://t.co/L90heno2If"
"5269",0,"Demonetisation Success! 300% jump in PAN applications post note ban,shares CBDT. #TransformingIndia… https://t.co/pAdmRLeXuE"
"5270",1,"mercedes benz sold well POST -DEMONETIZATION means all ELITE CLASS,RICH &amp;BIGSHOTS  not suffered by NOTEBAN, for few… https://t.co/sZEEZzt15O"
"5271",0,"GST, Note Ban Have Lowered Cities' Real Estate Ranking: Report https://t.co/5BaXTJVmQO"
"5272",0,"GST, Note Ban Have Lowered Cities' Real Estate Ranking: Report https://t.co/esgKAmMT8U"
"5273",0,"GST, Note Ban Have Lowered Cities' Real Estate Ranking: Report https://t.co/PuZeNltbp9 #RealState #EGAConsulting"
"5274",1,"@Halasoortraffic @AddlCPTraffic Sir, pl note at the Tri junction@ Can bank with small lane leading to Jogpalya, the… https://t.co/6q4unpVXVL"
"5275",0,"The report, titled 'Emerging trends in real estate-- Asia Pacific 2018', is based on the opinions of over 600 realt… https://t.co/AGCtkFD10l"
"5276",-2,"RT @TOIIndiaNews: Note ban a mistake, even our Chhillar has become Miss World: Shashi Tharoor's tweet backfire https://t.co/wq9Xz7ZTWY"
"5277",0,"RT @siindia: 83% of money-laundering cases since note ban related to shell firms, realty https://t.co/DLZZrU2PoZ https://t.co/TbXsBXnwwp"
"5278",0,"@AdyraAnyz driver gila tu, pe lagi take note laaa hahaha ban dia dari grab"
"5279",3,"@ERM_62 On another note; looks like Trump is coming back around: Trump calls elephant hunting a ‘horror show’ and s… https://t.co/XaRlPGbWyl"
"5280",0,"#Shame..did not expect this guy will talk nonsense like this in the name of note ban!! @ShashiTharoor"
"5281",-2,"Emergency revisits India again.
Note- ban, Impractical implimentation of G.S.T and ban of Padmavati film by the sta… https://t.co/z2SfRSvQgz"
"5282",0,".@vasundharabjp @chouhanshivraj @myogiadityanath and @capt_amarinder should note.
CBFC is the body set up by law to… https://t.co/zvrKqR7EgO"
"5283",0,"RT GetSafeOnline: Parents, take note if you're thinking of buying one of these for your child for Christmas: German… https://t.co/CwfV2Ty2Lo"
"5284",0,"Parents, take note if you're thinking of buying one of these for your child for Christmas: German Regulators Ban Sm… https://t.co/VUXJBpA6f5"
"5285",0,"https://t.co/jjrfQS0lag"
"5286",0,"@OfficeOfRG @MamataOfficial @SitaramYechury @BBCWorld @AJEnglish @washingtonpost @XHNews @ndtv @EconomicTimes… https://t.co/Nz4uC6wlUm"
"5287",0,"83% of money-laundering cases since note ban related to shell firms, realty.. https://t.co/UuzS7j6aeM"
"5288",0,"Rajan's note advising against note ban should be made public: Montek Singh.. https://t.co/mv3ayOsGnq"
"5289",0,"83% of money-laundering cases since note ban related to shell firms, realty https://t.co/DLZZrU2PoZ https://t.co/TbXsBXnwwp"
"5290",-2,"RT @harmony1960: Ppl of Guj
U r being diverted from real issues of 22 yrs of bad governance ,loot n slavery , Jay Shah,Suarya Doval , Rafal…"
"5291",1,"Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler - Deccan Chronicle https://t.co/F92EteUDOw"
"5292",1,"Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler - Deccan Chronicle… https://t.co/MwSS8eLfP4"
"5293",-1,"Nobel laureate Thaler clarifies: note ban okay, but Rs2,000 notes bad https://t.co/wPhByvvJlL"
"5294",1,"Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler - Deccan Chronicle https://t.co/0VdcRcFq4G"
"5295",1,"Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler - Deccan Chronicle https://t.co/vG1pnq2ZYO"
"5296",1,"TopNews: Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler - Deccan Chronicle https://t.co/GLW4kryWI5"
"5297",1,"Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler https://t.co/ZTEHtIIIJI"
"5298",1,"Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler - Deccan Chronicle https://t.co/fZooIvgLsH #IndiaNews"
"5299",-1,"His remark on the controversial note ban move comes as a reply to an email sent by his student Swaraj Kumar... https://t.co/t7LR8kVz5n"
"5300",0,"'<U+092E><U+093F><U+0938> <U+0935><U+0930><U+094D><U+0932><U+094D><U+0921>' <U+0938><U+0902><U+0926><U+0930><U+094D><U+092D><U+093E><U+0924><U+0940><U+0932> <U+0935><U+0915><U+094D><U+0924><U+0935><U+094D><U+092F> <U+0925><U+0930><U+0942><U+0930> <U+092F><U+093E><U+0902><U+0928><U+093E> <U+092D><U+094B><U+0935><U+0923><U+093E><U+0930>, <U+092E><U+0939><U+093F><U+0932><U+093E> <U+0906><U+092F><U+094B><U+0917> <U+0926><U+093E><U+0916><U+0932> <U+0915><U+0930><U+0923><U+093E><U+0930> FIR
https://t.co/Z1V9QczTCr https://t.co/RZHJGzinQn"
"5301",0,"[PIC] 171120 WANNA ONE @Inkigayo PD Note 

Combo siêu nhân xanh d<U+1EA7>u n<U+1EA5>m màu blonde n<U+1ED5>i b<U+1EA7>n b<U+1EAD>t gi<U+1EEF>a m<U+1ED9>t khu r<U+1EEB>ng... https://t.co/6ghdCGOdnU"
"5302",1,"Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler. He found the introduction of Rs 2,000 n… https://t.co/V3wAG9zKHR"
"5303",-1,"CONSPIRACY THEORY:
""Padma"" means ""Lotus"", which is the symbol of a ""Political Party"" and the name ""#Padmavati"" refe… https://t.co/bhO18yytxj"
"5304",0,"RT @Chandrenair: Where are those congress Buffoon and sinhas who was barking demonetization, GDP, sensec, world bank, BPO, inflation, black…"
"5305",-1,"Anyone taking this challenge make sure they get the money in bitcoin. So no fear of note ban in near future. https://t.co/LLwi9UBeZt"
"5306",0,"<U+0936><U+0936><U+093F> <U+0925><U+0930><U+0942><U+0930> <U+0928><U+0947> <U+092E><U+093E><U+0928><U+0941><U+0937><U+0940> <U+091B><U+093F><U+0932><U+094D><U+0932><U+0930> <U+0915><U+094B> <U+0915><U+0939><U+093E> '<U+091A><U+093F><U+0932><U+094D><U+0932><U+0930>' <U+0924><U+094B> <U+092D><U+0921><U+093C><U+0915><U+0940> <U+092E><U+0939><U+093F><U+0932><U+093E> <U+0906><U+092F><U+094B><U+0917> <U+0915><U+0940> <U+0905><U+0927><U+093F><U+0915><U+093E><U+0930><U+0940>, <U+0915><U+0939><U+093E>- FIR <U+0926><U+0930><U+094D><U+091C> <U+0915><U+0930><U+093E><U+090F><U+0902><U+0917><U+0947>… https://t.co/bmcnQZMXDE"
"5307",-1,"RT @mohanguruswamy: JOB LOSSES DUE TO NAMONETIZATION.

A survey by AIMO, the country’s largest organisation of manufacturers has... https:/…"
"5308",0,"83 of money-laundering cases since note ban related to shell firms realty https://t.co/FGMWzgOotV"
"5309",0,"83% of money-laundering cases since #noteban related to shell firms, realty https://t.co/iBcMCZLUMM"
"5310",0,"83% of money-laundering cases since note ban related to shell firms, realty https://t.co/64UV2rEWIi"
"5311",0,"Rajan's note advising against note ban should be made public: Montek Singh [N/A]: https://t.co/HzfjwGcf2h https://t.co/lBBfjzb7O7"
"5312",-1,"This bizman believes that note ban, GST will not hinder the path of India's growth story
https://t.co/f6mLonnUT9"
"5313",-1,"RT @zeet_s: This bizman believes that note ban, GST will not hinder the path of India's growth story
https://t.co/xUOomBZbg9"
"5314",-1,"This bizman believes that note ban, GST will not hinder the path of India's growth story
https://t.co/xUOomBZbg9"
"5315",-1,"It’s that bad!? https://t.co/TbCW6My4IJ"
"5316",-1,"One year of demonetisation — Employment: A third to half of jobs lost in past year, finds trade, industry survey –… https://t.co/KY3fSEEhsP"
"5317",-1,"One year of demonetisation — Employment: A third to half of jobs lost in past year, finds trade, industry survey –… https://t.co/laBbHT4OJz"
"5318",1,"Markets Cheer as Moody's Upgrades India Rating; GST and Note Ban Get Thumbs Up https://t.co/LsftQQsHgX"
"5319",-1,"JOB LOSSES DUE TO NAMONETIZATION.

A survey by AIMO, the country’s largest organisation of manufacturers has... https://t.co/cEYtW6f0Nc"
"5320",0,"<U+092E><U+093E><U+0928><U+0941><U+0937><U+0940><U+0932><U+093E> '<U+091A><U+093F><U+0932><U+094D><U+0932><U+0930>' <U+092E><U+094D><U+0939><U+091F><U+0932><U+094D><U+092F><U+093E><U+0928><U+0947> <U+0925><U+0930><U+0942><U+0930> <U+0917><U+094B><U+0924><U+094D><U+092F><U+093E><U+0924> https://t.co/UZbsv8CfaV via @mataonline"
"5321",-2,"RT @Devraj67952343: @Kanagalogy Due to this over 150 people are died it will affect our economic growth so many people lost their jobs stil…"
"5322",0,"83% of money-laundering cases since #noteban related to shell firms, realty https://t.co/k4hYEF75Pa
#Demonetisation https://t.co/hE0woPA9rO"
"5323",-1,"@PMOIndia @ravirajkapoor1 It is big fake, after jumped 30 ranks, Garibi,Berojgari,education,Health,Safety, Big big… https://t.co/H3xqtm4nvp"
"5324",0,"Gold-related cases accounted for only 7%, drugs (6.5%), arms and ammunition (4.5%) and others (8%) https://t.co/wib2NY8DVu"
"5325",0,"First-ever comprehensive #study pegs produce #Trade losses in mandis from #Demonetization at 7-15%. https://t.co/7uTuih13Yu"
"5326",-2,"Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet backfires… https://t.co/IoiTLw7GRQ"
"5327",-2,"#DYK- There was a 300% jump in PAN applications post note ban? Apply for your PAN today: https://t.co/GNxInV04M4"
"5328",-2,"@Kanagalogy Due to this over 150 people are died it will affect our economic growth so many people lost their jobs… https://t.co/xmxakfiKNH"
"5329",-2,"""Apnah Chillar bhi miss world ho gaya"" by Congress leader Shashi Tharoor's  

Note ban a mistake, even our 'Chhilla… https://t.co/LFxcoCOJpB"
"5330",0,"How come no bhakt is doing maa behen of this guy
https://t.co/ndzQtVSgIh"
"5331",0,"<U+0AA8><U+0ACB><U+0A9F><U+0AAC><U+0A82><U+0AA7><U+0AC0><U+0AA8><U+0AC7> <U+0AA8><U+0ACB><U+0AAC><U+0AC7><U+0AB2> <U+0AB5><U+0ABF><U+0A9C><U+0AC7><U+0AA4><U+0ABE> <U+0AA5><U+0AC7><U+0AB2><U+0AB0><U+0AC7> <U+0AAC><U+0AA4><U+0ABE><U+0AB5><U+0AC0> <U+0AAE><U+0ACB><U+0AA6><U+0AC0> <U+0AB8><U+0AB0><U+0A95><U+0ABE><U+0AB0><U+0AA8><U+0AC0> <U+0AAE><U+0ACB><U+0A9F><U+0AC0> <U+0AAD><U+0AC2><U+0AB2> https://t.co/AVLjZwlqKA https://t.co/dN1OOOJwDJ"
"5332",1,"Oh Hi @malviyamit Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler https://t.co/ndzQtVSgIh"
"5333",1,"RT @CNNnews18: Richard Thaler thinks that the concept of #demonetisation is good but the Modi govt’s rollout of the note ban was “deeply fl…"
"5334",0,"Dear Modi Ji, see the impact of Note ban last year,.. builder are taking advantage and delaying our residential fla… https://t.co/j5elln8Inx"
"5335",0,"RT @BharatRatnaMMS: Modi Should Admit Note Ban Blunder, Seek Support: Manmohan Singh
https://t.co/I7k7nFrSHV"
"5336",0,"<U+0CA4><U+0CB0><U+0CC2><U+0CB0><U+0CCD><U+200C> '<U+0C9A><U+0CBF><U+0CB2><U+0CCD><U+0CB2><U+0CB0><U+0CC6>' <U+0CB5><U+0CBF><U+0CB5><U+0CBE><U+0CA6>: <U+0CB9><U+0CBE><U+0CB8><U+0CCD><U+0CAF> <U+0CAE><U+0CBE><U+0CA1><U+0CB2><U+0CC1> <U+0CB9><U+0CCB><U+0C97><U+0CBF> <U+0C85><U+0CAA><U+0CB9><U+0CBE><U+0CB8><U+0CCD><U+0CAF><U+0C95><U+0CCD><U+0C95><U+0CC0><U+0CA1><U+0CBE><U+0CA6> <U+0C95><U+0CBE><U+0C82><U+0C97><U+0CCD><U+0CB0><U+0CC6><U+0CB8><U+0CCD><U+200C> <U+0CA8><U+0CBE><U+0CAF><U+0C95> https://t.co/Rk9QjAlorE  via… https://t.co/oDeIfboDl3"
"5337",-1,"@nehajamwal007 @ShashiTharoor @UN A murder can become Politician ,But Why can't a Chillar  become #Miss_World after… https://t.co/0jB6qp6oCc"
"5338",-1,"@ShashiTharoor @UN A murder can become Politician ,But Why can't a Chillar  become #Miss_World after Note_Ban.. Som… https://t.co/2slFnTFalS"
"5339",-1,"@ShashiTharoor A murder can become Politician ,But Why can't a Chillar  become #Miss_World after Note_Ban.. Some Pe… https://t.co/PrLXwUhFck"
"5340",-1,"@ShashiTharoor A murder can become Politician ,But Why can't a Chillar  become #Miss_World after Note_Ban.. Some Pe… https://t.co/DEBnxYT31P"
"5341",-1,"@ShashiTharoor A murder can become Politician ,But Why can't a Chillar  become #Miss_World after Note_Ban.. Some Pe… https://t.co/UpU8rXtqCd"
"5342",0,"https://t.co/nQXu8lJrKF"
"5343",-2,"RT @TheQuint: .@ShashiTharoor's note ban tweet said that 'even our Chhillar has become Miss World!' Do you think it was funny? #MissWorld20…"
"5344",-2,".@ShashiTharoor's note ban tweet said that 'even our Chhillar has become Miss World!' Do you think it was funny? #MissWorld2017"
"5345",-1,"L<U+1ECB>ch bàn lò xo 13 t<U+1EDD>, g<U+1EA5>p 3 có note - BS54 - Tinh hoa Vi<U+1EC7>t Nam https://t.co/HARmCjsIiH via @pinterest"
"5346",0,"@6bird4 Also note the ""graphic content"" prohibition, which is very likely to ban accounts dealing with the abortion… https://t.co/XumSzJbEZq"
"5347",0,"RT @bsindia: WATCH | Rajan's note advising against #noteban should be made public: #MontekSingh 
https://t.co/1WbOiZpamu https://t.co/cxBc3…"
"5348",-2,"Shashi Tharoor: Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet on Manushi Ch… https://t.co/dBMTwTShdy"
"5349",1,"RT @entrepreneur987: This year's Nobel-winning economist Richard Thaler said #Demonetisation was a ""good"" concept but its implementation wa…"
"5350",-3,"Ppl of Guj
U r being diverted from real issues of 22 yrs of bad governance ,loot n slavery , Jay Shah,Suarya Doval… https://t.co/JxlI6FQu21"
"5351",-1,"@htTweets @PChidambaram_IN R u afraid of god or no just wanna ask you that from where u get courage if saying lie a… https://t.co/rv1jXuTiNy"
"5352",1,"After Demonetization and Ban on 1000 and 500 notes. Chillar surely emerged a winner."
"5353",0,"Here’s Why Kashmiris Are Laughing Off Parrikar’s Claim That Note Ban Has Ended Stone-Pelting https://t.co/zK04YWxQXJ"
"5354",0,"WATCH | Rajan's note advising against #noteban should be made public: #MontekSingh 
https://t.co/1WbOiZpamu https://t.co/cxBc3W5BHB"
"5355",0,"I note trump, in lifting the ban on importing elephant remains, is contributing to the demise of the GOP symbol. I… https://t.co/wVcHA9HVfO"
"5356",-2,"Note ban rollout 'deeply flawed', launch of Rs 2,000 notes 'puzzling': Thaler https://t.co/lqg6wlC5qT"
"5357",-3,"Note ban rollout 'deeply flawed', launch of Rs 2,000 notes 'puzzling': Thaler https://t.co/lqg6wlC5qT Note Ban a failed as a PR tool"
"5358",2,"Hey @malviyamit , noble price winner in economics is saying something..
https://t.co/KSjCsekBs3"
"5359",-1,"Whether #ModiGovt now accepts #NoteBan is totally failed &amp; releasing 2000 Note was a big mistake ? Nobel winner say… https://t.co/imMwsyX5zi"
"5360",0,"Take note: it is more likely that there is now a #Trumposter in the white house, than this news that he is reconsid… https://t.co/PkblQSrIec"
"5361",-2,"Shashi Tharoor: Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet on Manushi Ch… https://t.co/bpuMX8rlB3"
"5362",1,"Note ban execution 'deeply flawed', says Nobel Prize winner Richard Thaler
https://t.co/AmbOwHx84V"
"5363",-2,"RT @56perumal: Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet backfires https://t.co/JIHz8yVHNe"
"5364",-2,"Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet backfires https://t.co/JIHz8yVHNe"
"5365",0,"https://t.co/GdV6HgwQVp"
"5366",-1,"Note ban rollout was 'deeply flawed': Nobel winner. https://t.co/7wHzEdTTru Another Lie by modi Bhakts exposed.. <ed><U+00A0><U+00BD><ed><U+00B8><U+009C>"
"5367",-1,"This bizman believes that note ban, GST will not hinder the path of India's growth story
https://t.co/JkX2na6VoC"
"5368",-3,"@rssurjewala Whn UPA was in power they didn't worried much becoz thy them confused which corruption case need to hi… https://t.co/0kMZzhp6I6"
"5369",-2,"Shashi Tharoor: Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet on Manushi Ch… https://t.co/7etkTD5Ypn"
"5370",-1,"'Note ban a mistake, even 'Chhillar' is Ms World' https://t.co/X29ePtwo2X"
"5371",-1,"This bizman believes that note ban, GST will not hinder the path of India's growth story.. ""Businesses We Have inve… https://t.co/hGzTKKEq6T"
"5372",0,"<U+0C06><U+0C2E><U+0C46> '<U+0C1A><U+0C3F><U+0C32><U+0C4D><U+0C32><U+0C30>' <U+0C2E><U+0C28><U+0C3F><U+0C37><U+0C3F>, <U+0C2E><U+0C3F><U+0C38><U+0C4D> <U+0C35><U+0C30><U+0C32><U+0C4D><U+0C21><U+0C4D> <U+0C2E><U+0C40><U+0C26> <U+0C36><U+0C36><U+0C40><U+0C25><U+0C30><U+0C42><U+0C30><U+0C4D> <U+0C1F><U+0C4D><U+0C35><U+0C40><U+0C1F><U+0C4D>: <U+0C2C><U+0C42><U+0C24><U+0C41><U+0C32><U+0C41> <U+0C24><U+0C3F><U+0C21><U+0C41><U+0C24><U+0C41><U+0C28><U+0C4D><U+0C28><U+0C3E><U+0C30><U+0C41>  https://t.co/FILHopWTqh #shashitharoor #manushichhillar"
"5373",0,"NOTE: Th<U+1EDD>i di<U+1EC3>m thích h<U+1EE3>p nh<U+1EA5>t d<U+1EC3> du l<U+1ECB>ch Nh<U+1EAD>t B<U+1EA3>n

“Ð<U+1EA5>t nu<U+1EDB>c m<U+1EB7>t tr<U+1EDD>i m<U+1ECD>c” không ch<U+1EC9> h<U+1EA5>p d<U+1EAB>n du khách b<U+1EDF>i phong... https://t.co/pxdaanagRr"
"5374",1,"RT @shreeshingarey: After one year of #demonetization #world recognised the #NoteBan was good and hence #Chillar is #MrWorld. Congratulatio…"
"5375",0,"Card transactions soar 84% in September 2017 to Rs 74,090 crore, says report
#DigitalIndia  https://t.co/pJoGLeqdOF"
"5376",-2,"RT @iOnkarPandey: Shows the real mindset.
Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet backfires h…"
"5377",-2,"Shashi Tharoor uses Miss World Manushi Chhillar's name in anti-note ban pun, asks Twitterari to 'chill' in apol... https://t.co/CSrYmgvBQZ"
"5378",-1,"This bizman believes that note ban, GST will not hinder the path of India's growth story https://t.co/nyieL2Nn5q https://t.co/M9LP7Z2sd1"
"5379",0,"@ShashiTharoor Kya kare sahab yanha fatte purane note v neta ban jate he...
Chillar to fir v achcha he"
"5380",-2,"Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet backfires https://t.co/wj0UtvEyxG via @timesofindia"
"5381",2,"@ramesh_bijlani <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> If note ban is a noble action, then why not admit that Tughlaq is the most noble king to have ruled in India."
"5382",2,"donald is acting like it was his idea to keep the elephant trophy ban, yesterday he wanted to get rid of it but tod… https://t.co/Go4ftddHJA"
"5383",0,"@realDonaldTrump Man, you suck. I mean, like, the worst.

Also, side note, the current ban affects only two countri… https://t.co/mihGheOGvz"
"5384",0,"Serious note... Brady is unfair. There should be a Brady rule. They should drug test Brady and ban him if he is CLE… https://t.co/5b9uMXV1dC"
"5385",-2,"Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet backfires https://t.co/o4204r4Uei"
"5386",-1,"@FoxNews Texas needs to take note and ban all those freaks from Texas<ed><U+00A0><U+00BD><ed><U+00B8><U+009C>"
"5387",-2,"Note ban a mistake, even our 'Chhillar' has become Miss World: Shashi Tharoor's tweet backfires https://t.co/A6aZ1zDrrm"
"5388",0,"This fellow should have been in jail for murdering his wife. - https://t.co/0XindiOMhN"
"5389",-3,"Such comments can come only from a chillar who is also a cheat and murderer.  Shame on him that he is making such c… https://t.co/MhV7E5gGmE"
"5390",0,"<ed><U+00A0><U+00BD><ed><U+00BA><U+00A8>#Bank #notes #ban ordinance #passed in #LS<U+2757><U+FE0F>""Cash creates unfair advantage against the poor,"" Jaitley said adding… https://t.co/LxS0QD1VuF"
